elapsed_s,uptime_ms,cell_v1,cell_v2,cell_v3,cell_v4,cell_v5,cell_v6,cell_v7,cell_vf1,cell_vf2,cell_vf3,cell_vf4,cell_vf5,cell_vf6,cell_vf7,pack_voltage_mv,pack_voltage_filtered_mv,current_ma,current_filtered_ma,temperature_c,fet_status,fet_main_enabled,commanded_fet_state,learning_status,segment_type,target_pct,segment_coulomb_mah,stop_reason
1589.36,1699760,3417.65576171875,3479.55908203125,3484.726806640625,3485.513916015625,3481.994384765625,3486.177001953125,3516.82421875,3417.73291015625,3479.53466796875,3484.672607421875,3485.5458984375,3482.016845703125,3486.122802734375,3516.9365234375,24352.5625,24352.60546875,-8.683963775634766,-8.60110855102539,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.41,1699811,3417.70263671875,3479.539794921875,3484.66845703125,3485.543701171875,3482.186767578125,3486.0791015625,3517.151611328125,3417.730224609375,3479.540283203125,3484.645751953125,3485.51123046875,3482.045166015625,3486.1298828125,3516.965087890625,24352.576171875,24352.564453125,-8.603496551513672,-8.777676582336426,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.46,1699861,3417.71875,3479.588623046875,3484.59375,3485.4775390625,3482.0078125,3485.912109375,3517.0595703125,3417.729248046875,3479.55126953125,3484.652099609375,3485.505126953125,3482.0712890625,3485.989013671875,3517.07275390625,24352.546875,24352.578125,-9.01923942565918,-8.707283973693848,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.51,1699912,3417.72802734375,3479.53125,3484.641357421875,3485.55126953125,3482.0771484375,3485.894775390625,3517.013427734375,3417.7353515625,3479.510009765625,3484.61669921875,3485.537353515625,3482.088134765625,3485.939453125,3517.114501953125,24352.541015625,24352.548828125,-8.983476638793945,-8.806663513183594,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.56,1699963,3417.769775390625,3479.593017578125,3484.712158203125,3485.443603515625,3482.046142578125,3486.010009765625,3516.974853515625,3417.76318359375,3479.529541015625,3484.666015625,3485.515380859375,3482.079345703125,3486.060791015625,3517.029052734375,24352.64453125,24352.609375,-8.295042991638184,-8.5791597366333,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.61,1700015,3417.82275390625,3479.57275390625,3484.666259765625,3485.484375,3482.068603515625,3485.98193359375,3517.15771484375,3417.761474609375,3479.540283203125,3484.6513671875,3485.51025390625,3482.072509765625,3485.986328125,3517.135009765625,24352.6953125,24352.640625,-8.929832458496094,-8.816366195678711,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.66,1700066,3417.687744140625,3479.471923828125,3484.721435546875,3485.473388671875,3482.051513671875,3485.86865234375,3517.092041015625,3417.772216796875,3479.48779296875,3484.6806640625,3485.489990234375,3482.072021484375,3485.980712890625,3517.115966796875,24352.607421875,24352.642578125,-8.813603401184082,-8.59411907196045,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.72,1700116,3417.723876953125,3479.57666015625,3484.73193359375,3485.45654296875,3482.107177734375,3485.953125,3517.033447265625,3417.73583984375,3479.520751953125,3484.670166015625,3485.531982421875,3482.04296875,3485.998046875,3517.083984375,24352.583984375,24352.59765625,-8.947713851928711,-8.848966598510742,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.77,1700167,3417.73974609375,3479.4404296875,3484.617431640625,3485.509521484375,3482.078125,3485.998291015625,3517.20068359375,3417.76904296875,3479.488525390625,3484.644775390625,3485.5439453125,3482.03076171875,3485.9775390625,3517.12646484375,24352.580078125,24352.599609375,-8.979005813598633,-8.626042366027832,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.82,1700218,3417.635498046875,3479.478271484375,3484.6611328125,3485.593505859375,3482.0224609375,3485.902099609375,3517.1171875,3417.72802734375,3479.469482421875,3484.6328125,3485.5595703125,3482.0517578125,3485.989990234375,3517.0810546875,24352.5625,24352.55078125,-8.0,-8.51327133178711,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.87,1700269,3417.7822265625,3479.503662109375,3484.6953125,3485.362060546875,3482.12255859375,3485.937744140625,3517.0908203125,3417.763916015625,3479.496826171875,3484.6953125,3485.471923828125,3482.108642578125,3485.93017578125,3517.1376953125,24352.60546875,24352.58203125,-8.57220458984375,-8.705131530761719,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.92,1700319,3417.675048828125,3479.58642578125,3484.6943359375,3485.465576171875,3482.137939453125,3485.823486328125,3517.15380859375,3417.72998046875,3479.52685546875,3484.679443359375,3485.46875,3482.131103515625,3485.841552734375,3517.1455078125,24352.556640625,24352.55078125,-8.317394256591797,-8.807519912719727,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1589.97,1700371,3417.796142578125,3479.435791015625,3484.7255859375,3485.508544921875,3482.078125,3485.957275390625,3517.231201171875,3417.764892578125,3479.51708984375,3484.710693359375,3485.44482421875,3482.0849609375,3485.929931640625,3517.114990234375,24352.544921875,24352.5390625,-8.907480239868164,-8.646660804748535,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.02,1700421,3417.70263671875,3479.5185546875,3484.70166015625,3485.40283203125,3482.127685546875,3485.987548828125,3517.020751953125,3417.739501953125,3479.479248046875,3484.6884765625,3485.4580078125,3482.09619140625,3485.922607421875,3517.126220703125,24352.4921875,24352.5078125,-8.353157043457031,-8.484325408935547,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.07,1700472,3417.70166015625,3479.487060546875,3484.59130859375,3485.4609375,3482.058349609375,3485.960693359375,3517.009521484375,3417.71923828125,3479.4951171875,3484.62109375,3485.54931640625,3482.084716796875,3485.973876953125,3517.01123046875,24352.455078125,24352.4375,-8.518560409545898,-8.554279327392578,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.12,1700523,3417.789794921875,3479.533203125,3484.552001953125,3485.574462890625,3482.20703125,3486.061767578125,3516.988525390625,3417.734619140625,3479.521728515625,3484.580322265625,3485.560546875,3482.116455078125,3486.02880859375,3516.99658203125,24352.5390625,24352.484375,-8.263750076293945,-8.630791664123535,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.17,1700575,3417.753662109375,3479.46240234375,3484.622802734375,3485.525146484375,3482.046142578125,3486.00146484375,3516.99267578125,3417.734375,3479.476806640625,3484.639404296875,3485.53515625,3482.09375,3485.948974609375,3517.04833984375,24352.478515625,24352.46484375,-8.75995922088623,-8.736905097961426,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.23,1700626,3417.724853515625,3479.460205078125,3484.62060546875,3485.544677734375,3482.0615234375,3485.806396484375,3517.19970703125,3417.70703125,3479.463134765625,3484.62939453125,3485.558349609375,3482.03271484375,3485.9384765625,3517.085205078125,24352.376953125,24352.439453125,-8.82254409790039,-8.592045783996582,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.28,1700677,3417.66845703125,3479.463623046875,3484.681884765625,3485.60986328125,3481.993408203125,3486.057373046875,3516.931884765625,3417.7138671875,3479.45166015625,3484.61181640625,3485.546630859375,3482.066162109375,3486.034423828125,3516.963623046875,24352.388671875,24352.359375,-8.87171745300293,-8.689597129821777,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.33,1700728,3417.677978515625,3479.464599609375,3484.52392578125,3485.6328125,3482.037841796875,3485.82666015625,3517.14111328125,3417.697509765625,3479.46044921875,3484.541015625,3485.577392578125,3482.062255859375,3485.924072265625,3517.0634765625,24352.32421875,24352.341796875,-8.402331352233887,-8.522550582885742,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.38,1700779,3417.696044921875,3479.47412109375,3484.610107421875,3485.59765625,3482.04736328125,3485.92919921875,3517.1494140625,3417.71826171875,3479.478271484375,3484.58740234375,3485.55859375,3482.087158203125,3485.91015625,3517.11181640625,24352.435546875,24352.38671875,-8.388919830322266,-8.57352352142334,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.43,1700830,3417.671630859375,3479.51220703125,3484.663330078125,3485.408203125,3481.99755859375,3485.993896484375,3517.14111328125,3417.704833984375,3479.49755859375,3484.612548828125,3485.44580078125,3482.053466796875,3485.8662109375,3517.154052734375,24352.318359375,24352.34375,-9.032649993896484,-8.792128562927246,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.48,1700880,3417.736572265625,3479.434814453125,3484.6591796875,3485.484375,3482.033935546875,3486.123291015625,3517.085693359375,3417.705322265625,3479.478515625,3484.6005859375,3485.47216796875,3482.019775390625,3485.961669921875,3517.08935546875,24352.326171875,24352.31640625,-8.531970977783203,-8.559893608093262,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.53,1700932,3417.759765625,3479.51220703125,3484.566650390625,3485.529296875,3481.8974609375,3485.85791015625,3517.188232421875,3417.721435546875,3479.463623046875,3484.6064453125,3485.509521484375,3481.960205078125,3485.91064453125,3517.16796875,24352.33984375,24352.33203125,-9.117587089538574,-8.769967079162598,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.58,1700983,3417.724853515625,3479.44970703125,3484.558349609375,3485.605224609375,3482.036865234375,3485.84619140625,3517.25732421875,3417.70849609375,3479.472900390625,3484.560546875,3485.531494140625,3481.968017578125,3485.910888671875,3517.1767578125,24352.31640625,24352.318359375,-8.32186508178711,-8.592692375183105,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.63,1701034,3417.784423828125,3479.476318359375,3484.468994140625,3485.491943359375,3482.0205078125,3485.8828125,3517.092041015625,3417.7490234375,3479.463134765625,3484.528564453125,3485.515380859375,3481.989990234375,3485.897705078125,3517.1396484375,24352.28125,24352.3125,-8.737607955932617,-8.628994941711426,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.68,1701085,3417.773681640625,3479.428466796875,3484.5810546875,3485.384033203125,3482.011962890625,3486.031494140625,3517.0478515625,3417.732177734375,3479.452880859375,3484.548583984375,3485.466796875,3482.017822265625,3485.931640625,3517.06396484375,24352.18359375,24352.240234375,-7.870359897613525,-8.437382698059082,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.73,1701136,3417.73779296875,3479.4423828125,3484.5478515625,3485.4072265625,3481.97802734375,3486.00341796875,3516.98095703125,3417.702392578125,3479.4931640625,3484.568359375,3485.434326171875,3482.000732421875,3486.031494140625,3516.93798828125,24352.16796875,24352.15234375,-8.858306884765625,-8.558425903320312,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.79,1701187,3417.71533203125,3479.416748046875,3484.717041015625,3485.469970703125,3482.034912109375,3486.08984375,3516.80859375,3417.710205078125,3479.47705078125,3484.614501953125,3485.470703125,3482.00634765625,3486.059814453125,3516.874267578125,24352.21484375,24352.201171875,-8.554323196411133,-8.594277381896973,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.84,1701238,3417.68017578125,3479.46875,3484.611328125,3485.53466796875,3481.99169921875,3485.901123046875,3517.005126953125,3417.702880859375,3479.458984375,3484.56298828125,3485.47412109375,3481.995361328125,3485.925048828125,3516.964111328125,24352.076171875,24352.09765625,-8.527501106262207,-8.656673431396484,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.89,1701289,3417.65576171875,3479.396728515625,3484.62890625,3485.473388671875,3482.0205078125,3486.0087890625,3516.886962890625,3417.686767578125,3479.440185546875,3484.6171875,3485.46484375,3482.023193359375,3485.950439453125,3516.9423828125,24352.125,24352.08984375,-8.335275650024414,-8.553812026977539,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.94,1701340,3417.691650390625,3479.4912109375,3484.564453125,3485.4775390625,3481.973876953125,3486.119873046875,3516.80859375,3417.71923828125,3479.45703125,3484.578369140625,3485.4541015625,3482.023193359375,3486.0048828125,3516.87451171875,24352.11328125,24352.115234375,-8.138580322265625,-8.549420356750488,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1590.99,1701391,3417.704833984375,3479.445556640625,3484.5654296875,3485.345458984375,3482.000732421875,3486.0400390625,3516.84814453125,3417.683837890625,3479.428466796875,3484.61474609375,3485.394775390625,3481.984619140625,3486.01904296875,3516.83642578125,24351.9609375,24352.03125,-8.898540496826172,-8.693655014038086,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.04,1701442,3417.7470703125,3479.416015625,3484.62890625,3485.3115234375,3481.983154296875,3486.070556640625,3516.798095703125,3417.6953125,3479.441162109375,3484.65234375,3485.366455078125,3481.9970703125,3486.0185546875,3516.834716796875,24352.03515625,24352.00390625,-8.013410568237305,-8.401421546936035,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.09,1701494,3417.712158203125,3479.52587890625,3484.60302734375,3485.4423828125,3481.956298828125,3485.902099609375,3517.0732421875,3417.708984375,3479.42236328125,3484.651611328125,3485.419677734375,3481.97021484375,3485.966064453125,3516.95166015625,24352.1015625,24352.076171875,-8.867247581481934,-8.763572692871094,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.14,1701545,3417.626953125,3479.428466796875,3484.59033203125,3485.33447265625,3481.912841796875,3486.15234375,3516.962158203125,3417.683837890625,3479.436279296875,3484.641845703125,3485.3740234375,3481.984130859375,3486.050048828125,3516.937255859375,24352.12109375,24352.10546875,-8.585615158081055,-8.830645561218262,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.19,1701595,3417.673828125,3479.4443359375,3484.740234375,3485.36962890625,3482.100830078125,3485.953125,3516.8427734375,3417.696044921875,3479.4091796875,3484.69677734375,3485.337890625,3482.013916015625,3485.942138671875,3516.9423828125,24352.0390625,24352.076171875,-8.496208190917969,-8.675034523010254,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.24,1701646,3417.779052734375,3479.311767578125,3484.594482421875,3485.332275390625,3481.999755859375,3486.162109375,3516.881591796875,3417.736572265625,3479.419677734375,3484.662353515625,3485.333740234375,3482.038330078125,3485.91357421875,3517.017333984375,24352.1171875,24352.091796875,-8.648200988769531,-8.443286895751953,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.30,1701697,3417.7080078125,3479.41357421875,3484.64990234375,3485.327880859375,3482.01416015625,3485.778076171875,3517.131591796875,3417.722412109375,3479.431396484375,3484.644775390625,3485.365234375,3482.033447265625,3485.93212890625,3517.014892578125,24352.146484375,24352.130859375,-8.764429092407227,-8.6444730758667,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.35,1701748,3417.713134765625,3479.3828125,3484.636474609375,3485.443603515625,3481.982177734375,3485.925048828125,3516.941162109375,3417.68310546875,3479.40478515625,3484.67578125,3485.403076171875,3482.017578125,3485.94921875,3516.9658203125,24352.09765625,24352.119140625,-8.853836059570312,-8.669974327087402,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.40,1701799,3417.749267578125,3479.441162109375,3484.594482421875,3485.378662109375,3482.05517578125,3485.811767578125,3517.17138671875,3417.69091796875,3479.416015625,3484.64208984375,3485.413818359375,3482.046142578125,3485.9296875,3517.036865234375,24352.14453125,24352.138671875,-7.924004077911377,-8.610795021057129,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.45,1701849,3417.6025390625,3479.378662109375,3484.6142578125,3485.396240234375,3481.983154296875,3485.939697265625,3516.764404296875,3417.651611328125,3479.396728515625,3484.619873046875,3485.3515625,3482.015625,3485.9580078125,3516.91015625,24351.87890625,24351.978515625,-8.786781311035156,-8.593692779541016,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.50,1701900,3417.7080078125,3479.4052734375,3484.5615234375,3485.43896484375,3482.10400390625,3485.807373046875,3516.864990234375,3417.65673828125,3479.38134765625,3484.619384765625,3485.33349609375,3482.077880859375,3485.89404296875,3516.94384765625,24351.90625,24351.89453125,-8.67502212524414,-8.617284774780273,30.142730712890625,0,False,OFF,0,REST,8,0.000,
1591.55,1701951,3417.6162109375,3479.432861328125,3484.6142578125,3485.5361328125,3482.051513671875,3485.85400390625,3516.997802734375,3417.668212890625,3479.431884765625,3484.6259765625,3485.40869140625,3482.0419921875,3485.893310546875,3516.92724609375,24351.99609375,24351.978515625,-8.95665454864502,-8.51417064666748,30.142730712890625,0,False,OFF,0,REST,8,0.000,
